expense_id,expense_date,cardholder_id,cardholder_name,card_program,card_last4,category,merchant,amount,client_count_at_time
EXP_0000988,2025-06-07,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,Microsoft,336.86,144
EXP_0000502,2024-12-30,CH_0002,Jeff,Visa Business,7735,Other Business Expenses,Apple,346.88,96
EXP_0001867,2025-12-07,CH_0001,Antoine,Visa Business,1842,Other Business Expenses,Apple,405.06,186
EXP_0001010,2025-06-11,CH_0001,Antoine,Visa Business,1842,Other Business Expenses,Best Buy,388.65,144
EXP_0001199,2025-07-22,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Starbucks,1022.4,151
EXP_0001395,2025-09-03,CH_0001,Antoine,Visa Business,1842,Other Business Expenses,FedEx,106.98,164
EXP_0000590,2025-02-01,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,DocuSign,101.82,104
EXP_0000769,2025-04-04,CH_0001,Antoine,Visa Business,1842,Other Business Expenses,Best Buy,354.1,124
EXP_0000018,2024-02-20,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Staples Center,550.17,2
EXP_0001043,2025-06-20,CH_0002,Jeff,Visa Business,7735,Software & Subscriptions,AWS,187.75,146
EXP_0001448,2025-09-13,CH_0002,Jeff,Visa Business,7735,Other Business Expenses,FedEx,204.7,165
EXP_0000637,2025-02-17,CH_0001,Antoine,Visa Business,1842,Other Business Expenses,UPS,276.4532303586301,107
EXP_0000286,2024-09-23,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Lyft,260.22,60
EXP_0000567,2025-01-25,CH_0001,Antoine,Visa Business,1842,Other Business Expenses,Staples,30.190871407249244,103
EXP_0000429,2024-11-30,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,Microsoft,588.16,84
EXP_0001329,2025-08-21,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,AWS,51.42,159
EXP_0001609,2025-10-20,CH_0001,Antoine,Visa Business,1842,Other Business Expenses,UPS,56.68,176
EXP_0000670,2025-03-02,CH_0001,Antoine,Visa Business,1842,Client Hosting & Entertainment,Starbucks,538.31,110
EXP_0000032,2024-03-06,CH_0001,Antoine,Visa Business,1842,Other Business Expenses,UPS,187.64,5
EXP_0001342,2025-08-23,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Shell,296.55,159
EXP_0000723,2025-03-20,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,Salesforce,180.48,115
EXP_0000952,2025-05-26,CH_0002,Jeff,Visa Business,7735,Other Business Expenses,Best Buy,429.55,140
EXP_0002072,2026-01-19,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Shell,79.53,198
EXP_0000215,2024-08-15,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Shell,274.75,51
EXP_0000990,2025-06-07,CH_0002,Jeff,Visa Business,7735,Other Business Expenses,FedEx,214.21,144
EXP_0001165,2025-07-15,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Starbucks,587.3,150
EXP_0000327,2024-10-13,CH_0001,Antoine,Visa Business,1842,Other Business Expenses,Apple,136.43,66
EXP_0000561,2025-01-23,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,Salesforce,770.51,103
EXP_0001384,2025-08-31,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Chevron,117.35,163
EXP_0001087,2025-06-27,CH_0001,Antoine,Visa Business,1842,Gas & Travel,Uber,387.16,146
EXP_0001994,2026-01-03,CH_0002,Jeff,Visa Business,7735,Other Business Expenses,UPS,126.3983745464861,193
EXP_0000342,2024-10-20,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,Slack,739.72,70
EXP_0000148,2024-06-23,CH_0001,Antoine,Visa Business,1842,Other Business Expenses,FedEx,243.27,38
EXP_0002113,2026-01-26,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Topgolf,327.63,199
EXP_0000572,2025-01-27,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Shell,379.36,103
EXP_0001108,2025-07-01,CH_0002,Jeff,Visa Business,7735,Software & Subscriptions,Zoom,464.8,146
EXP_0000849,2025-04-27,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,DocuSign,93.5,129
EXP_0000967,2025-05-30,CH_0001,Antoine,Visa Business,1842,Gas & Travel,United,345.38,141
EXP_0001073,2025-06-25,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,AWS,629.63,146
EXP_0000637,2025-02-17,CH_0001,Antoine,Visa Business,1842,Other Business Expenses,UPS,272.74,107
EXP_0000156,2024-06-30,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,Microsoft,575.32,39
EXP_0001974,2025-12-29,CH_0001,Antoine,Visa Business,1842,Gas & Travel,Uber,177.33,192
EXP_0001957,2025-12-25,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,Slack,461.07,192
EXP_0001003,2025-06-10,CH_0002,Jeff,Visa Business,7735,Other Business Expenses,Apple,155.47,144
EXP_0002115,2026-01-26,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Ruths Chris,136.95,199
EXP_0001989,2026-01-01,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Pebble Beach,1097.8061015282435,192
EXP_0000177,2024-07-17,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,DocuSign,137.73,43
EXP_0000656,2025-02-24,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Nobu,393.44,107
EXP_0001525,2025-09-29,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Lyft,260.13,171
EXP_0000291,2024-09-26,CH_0002,Jeff,Visa Business,7735,Other Business Expenses,UPS,48.61,60
EXP_0001204,2025-07-24,CH_0001,Antoine,Visa Business,1842,Other Business Expenses,Best Buy,599.62,151
EXP_0001939,2025-12-23,CH_0002,Jeff,Visa Business,7735,Other Business Expenses,Apple,502.57,191
EXP_0000087,2024-04-29,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,Salesforce,304.5034079735101,22
EXP_0001651,2025-10-27,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Topgolf,534.96,178
EXP_0001755,2025-11-17,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,AWS,399.38,183
EXP_0001719,2025-11-11,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,DocuSign,192.3,182
EXP_0000876,2025-05-04,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,AWS,790.27,133
EXP_0000014,2024-02-17,CH_0001,Antoine,Visa Business,1842,Gas & Travel,Shell,124.9,2
EXP_0000939,2025-05-22,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Shell,196.74,139
EXP_0001079,2025-06-26,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Nobu,158.06910584051877,146
EXP_0001553,2025-10-05,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,DocuSign,252.78,172
EXP_0000347,2024-10-23,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Ruths Chris,539.84,70
EXP_0001482,2025-09-21,CH_0001,Antoine,Visa Business,1842,Gas & Travel,United,28.51,169
EXP_0000675,2025-03-04,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Shell,133.93,110
EXP_0001701,2025-11-06,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Starbucks,1155.0,181
EXP_0000386,2024-11-11,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Shell,209.89,77
EXP_0001878,2025-12-10,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Topgolf,656.03,186
EXP_0001482,2025-09-21,CH_0001,Antoine,Visa Business,1842,Gas & Travel,United,28.51,169
EXP_0001943,2025-12-23,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Ruths Chris,974.33,191
EXP_0000244,2024-09-03,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Topgolf,395.24,54
EXP_0001771,2025-11-20,CH_0001,Antoine,Visa Business,1842,Gas & Travel,Chevron,337.33,185
EXP_0000937,2025-05-21,CH_0001,Antoine,Visa Business,1842,Other Business Expenses,FedEx,74.9,139
EXP_0000222,2024-08-17,CH_0001,Antoine,Visa Business,1842,Gas & Travel,Uber,166.20548349997134,51
EXP_0000313,2024-10-06,CH_0002,Jeff,Visa Business,7735,Software & Subscriptions,Zoom,138.23,65
EXP_0001460,2025-09-16,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Shell,101.46,165
EXP_0000309,2024-10-04,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Topgolf,563.98,64
EXP_0001808,2025-11-27,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Starbucks,302.44,186
EXP_0001333,2025-08-22,CH_0001,Antoine,Visa Business,1842,Gas & Travel,Uber,354.33,159
EXP_0000969,2025-05-31,CH_0002,Jeff,Visa Business,7735,Other Business Expenses,Apple,422.98,141
EXP_0001455,2025-09-15,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Delta,221.23,165
EXP_0000661,2025-02-26,CH_0001,Antoine,Visa Business,1842,Gas & Travel,Chevron,350.56,107
EXP_0000936,2025-05-21,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,DocuSign,669.55,139
EXP_0000371,2024-11-03,CH_0001,Antoine,Visa Business,1842,Other Business Expenses,FedEx,322.2,75
EXP_0000567,2025-01-25,CH_0001,Antoine,Visa Business,1842,Other Business Expenses,Staples,34.05,103
EXP_0001025,2025-06-14,CH_0001,Antoine,Visa Business,1842,Other Business Expenses,Staples,333.23,144
EXP_0000825,2025-04-19,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Delta,349.26,128
EXP_0000983,2025-06-05,CH_0002,Jeff,Visa Business,7735,Other Business Expenses,Apple,60.5,142
EXP_0000384,2024-11-10,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Staples Center,685.8029111439337,77
EXP_0001744,2025-11-15,CH_0001,Antoine,Visa Business,1842,Other Business Expenses,FedEx,162.09,182
EXP_0001646,2025-10-27,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Nobu,347.71,178
EXP_0000939,2025-05-22,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Shell,200.24293239088797,139
EXP_0002022,2026-01-08,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,AWS,518.15,194
EXP_0001823,2025-11-30,CH_0002,Jeff,Visa Business,7735,Other Business Expenses,Staples,557.55,186
EXP_0000814,2025-04-16,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Lyft,63.45,127
EXP_0001431,2025-09-10,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,DocuSign,199.13,165
EXP_0000779,2025-04-07,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Chevron,140.21,125
EXP_0001321,2025-08-19,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,Slack,69.67,158
EXP_0001804,2025-11-26,CH_0001,Antoine,Visa Business,1842,Other Business Expenses,FedEx,427.29,186
EXP_0000387,2024-11-11,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Ruths Chris,1101.408254074945,77
EXP_0001053,2025-06-20,CH_0002,Jeff,Visa Business,7735,Software & Subscriptions,Slack,631.95,146
EXP_0002096,2026-01-23,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,AWS,83.85,198
EXP_0001014,2025-06-12,CH_0001,Antoine,Visa Business,1842,Client Hosting & Entertainment,Staples Center,443.28,144
EXP_0001402,2025-09-04,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,Microsoft,116.36,164
EXP_0002026,2026-01-09,CH_0001,Antoine,Visa Business,1842,Client Hosting & Entertainment,Starbucks,1068.32,195
EXP_0000178,2024-07-17,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Lyft,251.77661570479762,43
EXP_0001097,2025-06-29,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,DocuSign,102.23,146
EXP_0000127,2024-06-10,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,Zoom,528.11,35
EXP_0000888,2025-05-08,CH_0001,Antoine,Visa Business,1842,Other Business Expenses,FedEx,581.95,134
EXP_0001732,2025-11-13,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Delta,166.74185467946427,182
EXP_0001348,2025-08-24,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Staples Center,1179.85,160
EXP_0001008,2025-06-11,CH_0001,Antoine,Visa Business,1842,Gas & Travel,Uber,249.46,144
EXP_0000356,2024-10-25,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,AWS,217.17,70
EXP_0001004,2025-06-10,CH_0001,Antoine,Visa Business,1842,Gas & Travel,United,356.7,144
EXP_0001484,2025-09-22,CH_0002,Jeff,Visa Business,7735,Other Business Expenses,FedEx,534.76,169
EXP_0000683,2025-03-08,CH_0001,Antoine,Visa Business,1842,Other Business Expenses,Best Buy,114.25,111
EXP_0000828,2025-04-20,CH_0002,Jeff,Visa Business,7735,Gas & Travel,United,114.75,128
EXP_0001864,2025-12-06,CH_0002,Jeff,Visa Business,7735,Other Business Expenses,Best Buy,360.07,186
EXP_0001750,2025-11-16,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Starbucks,363.05,182
EXP_0001918,2025-12-16,CH_0001,Antoine,Visa Business,1842,Other Business Expenses,UPS,209.65,187
EXP_0000985,2025-06-06,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Nobu,468.24,144
EXP_0001234,2025-07-30,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Pebble Beach,443.92,151
EXP_0001094,2025-06-28,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Topgolf,634.4250566306256,146
EXP_0001915,2025-12-15,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,Zoom,380.17,187
EXP_0000141,2024-06-20,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,AWS,468.17,37
EXP_0000218,2024-08-15,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Staples Center,110.39,51
EXP_0000637,2025-02-17,CH_0001,Antoine,Visa Business,1842,Other Business Expenses,UPS,271.7246597856478,107
EXP_0001964,2025-12-27,CH_0001,Antoine,Visa Business,1842,Other Business Expenses,UPS,31.54,192
EXP_0001564,2025-10-09,CH_0001,Antoine,Visa Business,1842,Client Hosting & Entertainment,Starbucks,241.65634723402482,173
EXP_0002016,2026-01-07,CH_0001,Antoine,Visa Business,1842,Other Business Expenses,Apple,67.44,194
EXP_0001724,2025-11-12,CH_0002,Jeff,Visa Business,7735,Other Business Expenses,FedEx,561.78,182
EXP_0000023,2024-02-26,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,AWS,773.73,4
EXP_0000712,2025-03-17,CH_0001,Antoine,Visa Business,1842,Other Business Expenses,Best Buy,503.61,113
EXP_0001158,2025-07-13,CH_0002,Jeff,Visa Business,7735,Other Business Expenses,Best Buy,526.0,150
EXP_0001742,2025-11-15,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Starbucks,337.41,182
EXP_0000872,2025-05-03,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,DocuSign,518.18,132
EXP_0001905,2025-12-14,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Nobu,972.02,187
EXP_0000011,2024-02-15,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,Microsoft,418.07,2
EXP_0000357,2024-10-28,CH_0001,Antoine,Visa Business,1842,Gas & Travel,Chevron,151.2,70
EXP_0002055,2026-01-16,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Ruths Chris,674.39,197
EXP_0000938,2025-05-21,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,DocuSign,287.48,139
EXP_0000656,2025-02-24,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Nobu,393.44,107
EXP_0001316,2025-08-17,CH_0001,Antoine,Visa Business,1842,Other Business Expenses,Staples,479.08,158
EXP_0000755,2025-03-29,CH_0001,Antoine,Visa Business,1842,Client Hosting & Entertainment,Staples Center,543.52,121
EXP_0000627,2025-02-15,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Starbucks,812.67,107
EXP_0000095,2024-05-07,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Starbucks,1156.57,23
EXP_0001737,2025-11-14,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,Zoom,773.91,182
EXP_0000130,2024-06-13,CH_0001,Antoine,Visa Business,1842,Client Hosting & Entertainment,Starbucks,1188.65,36
EXP_0001709,2025-11-09,CH_0001,Antoine,Visa Business,1842,Gas & Travel,Uber,315.87,182
EXP_0000844,2025-04-24,CH_0001,Antoine,Visa Business,1842,Gas & Travel,Uber,316.72,128
EXP_0000324,2024-10-12,CH_0002,Jeff,Visa Business,7735,Other Business Expenses,Apple,370.91,65
EXP_0002005,2026-01-05,CH_0001,Antoine,Visa Business,1842,Gas & Travel,Uber,350.88,194
EXP_0001718,2025-11-11,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Starbucks,277.2,182
EXP_0001285,2025-08-11,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Pebble Beach,293.22,156
EXP_0001672,2025-11-01,CH_0001,Antoine,Visa Business,1842,Client Hosting & Entertainment,Starbucks,158.74,180
EXP_0000448,2024-12-10,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Uber,127.22410091224677,89
EXP_0000015,2024-02-18,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Uber,269.81,2
EXP_0000682,2025-03-07,CH_0001,Antoine,Visa Business,1842,Other Business Expenses,FedEx,278.04262346556214,111
EXP_0000948,2025-05-25,CH_0002,Jeff,Visa Business,7735,Software & Subscriptions,Salesforce,357.62,139
EXP_0000216,2024-08-15,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Starbucks,361.79,51
EXP_0000868,2025-05-02,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Topgolf,580.4097562207179,131
EXP_0002167,2026-02-05,CH_0002,Jeff,Visa Business,7735,Other Business Expenses,UPS,455.16,200
EXP_0001183,2025-07-18,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Starbucks,1196.67,151
EXP_0000572,2025-01-27,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Shell,376.74685952615846,103
EXP_0001856,2025-12-05,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Nobu,199.1,186
EXP_0000865,2025-05-01,CH_0001,Antoine,Visa Business,1842,Other Business Expenses,Best Buy,128.81,131
EXP_0001659,2025-10-28,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,Microsoft,502.58,178
EXP_0000517,2025-01-08,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,Zoom,432.0,96
EXP_0001546,2025-10-04,CH_0001,Antoine,Visa Business,1842,Client Hosting & Entertainment,Pebble Beach,384.6,172
EXP_0000598,2025-02-04,CH_0002,Jeff,Visa Business,7735,Other Business Expenses,Best Buy,486.53,104
EXP_0000196,2024-07-31,CH_0002,Jeff,Visa Business,7735,Software & Subscriptions,Zoom,423.05,48
EXP_0001278,2025-08-09,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,AWS,678.9,154
EXP_0000289,2024-09-25,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,DocuSign,602.57,60
EXP_0000951,2025-05-26,CH_0002,Jeff,Visa Business,7735,Software & Subscriptions,Salesforce,684.45,140
EXP_0000030,2024-03-05,CH_0001,Antoine,Visa Business,1842,Gas & Travel,Shell,357.17,4
EXP_0000701,2025-03-14,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Shell,342.57,112
EXP_0001937,2025-12-22,CH_0001,Antoine,Visa Business,1842,Other Business Expenses,FedEx,315.9521545686315,190
EXP_0001121,2025-07-04,CH_0001,Antoine,Visa Business,1842,Other Business Expenses,UPS,340.27,146
EXP_0001868,2025-12-07,CH_0002,Jeff,Visa Business,7735,Other Business Expenses,Apple,538.96,186
EXP_0000550,2025-01-21,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Topgolf,1097.86,103
EXP_0000157,2024-07-01,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Chevron,159.6,39
EXP_0000420,2024-11-27,CH_0002,Jeff,Visa Business,7735,Other Business Expenses,Staples,59.7,84
EXP_0000923,2025-05-18,CH_0001,Antoine,Visa Business,1842,Client Hosting & Entertainment,Pebble Beach,1177.15,136
EXP_0001948,2025-12-24,CH_0001,Antoine,Visa Business,1842,Gas & Travel,Lyft,288.69,191
EXP_0000478,2024-12-19,CH_0001,Antoine,Visa Business,1842,Client Hosting & Entertainment,Nobu,899.87,91
EXP_0001909,2025-12-14,CH_0001,Antoine,Visa Business,1842,Other Business Expenses,Best Buy,193.11,187
EXP_0001693,2025-11-05,CH_0002,Jeff,Visa Business,7735,Gas & Travel,United,360.1,181
EXP_0001967,2025-12-27,CH_0001,Antoine,Visa Business,1842,Gas & Travel,Lyft,41.51,192
EXP_0001086,2025-06-27,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Lyft,286.22,146
EXP_0001524,2025-09-29,CH_0001,Antoine,Visa Business,1842,Other Business Expenses,Apple,341.48,171
EXP_0001472,2025-09-19,CH_0002,Jeff,Visa Business,7735,Other Business Expenses,Staples,494.17,168
EXP_0000554,2025-01-22,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Topgolf,184.44,103
EXP_0001203,2025-07-24,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Starbucks,525.42,151
EXP_0000391,2024-11-13,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Shell,283.51,78
EXP_0000579,2025-01-29,CH_0002,Jeff,Visa Business,7735,Gas & Travel,United,228.02,104
EXP_0001670,2025-10-31,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Uber,75.39,179
EXP_0000868,2025-05-02,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Topgolf,583.83,131
EXP_0001950,2025-12-24,CH_0001,Antoine,Visa Business,1842,Other Business Expenses,FedEx,385.82,191
EXP_0000003,2024-02-08,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,AWS,251.41240891592895,1
EXP_0001640,2025-10-25,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Shell,350.5,178
EXP_0000821,2025-04-18,CH_0001,Antoine,Visa Business,1842,Other Business Expenses,Apple,598.5,128
EXP_0000780,2025-04-07,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Topgolf,93.16,125
EXP_0001007,2025-06-11,CH_0002,Jeff,Visa Business,7735,Other Business Expenses,Apple,549.51,144
EXP_0001249,2025-08-03,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Lyft,345.86,153
EXP_0001942,2025-12-23,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Lyft,156.44,191
EXP_0000665,2025-02-27,CH_0001,Antoine,Visa Business,1842,Gas & Travel,United,256.36,107
EXP_0001577,2025-10-13,CH_0001,Antoine,Visa Business,1842,Client Hosting & Entertainment,Starbucks,409.57,173
EXP_0000143,2024-06-22,CH_0001,Antoine,Visa Business,1842,Gas & Travel,Chevron,368.09,38
EXP_0001755,2025-11-17,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,AWS,402.7062836332707,183
EXP_0001047,2025-06-20,CH_0002,Jeff,Visa Business,7735,Gas & Travel,United,186.14,146
